Players;Values;POS;Team;ID;Num
David Spasojevic;0,025;Goalkeeper;Fk Radnicki 1923 Kragujevac;786782;79
Filip Tomaskovic;0,025;Right-Back;Fk Spartak Subotica;371007;17
Ivan Milosevic;0,025;Centre-Back;Fk Mladost Lucani;36934;4
Alphonce Msanga;0,025;Left-Back;Fk Spartak Subotica;666560;66
Marin Dulic;0,025;Goalkeeper;Fk Spartak Subotica;854746;12
Ognjen Abramusic;0,025;Defensive Midfield;Fk Vojvodina Novi Sad;923408;-
Haider Landazuri;0,025;Left-Back;Fk Proleter Novi Sad;655635;17
Andrej Blagojevic;0,025;Midfield;Fk Vozdovac;592866;10
Vuk Vukadinovic;0,025;Goalkeeper;Fk Radnik Surdulica;769706;12
Ivan Rados;0,025;Goalkeeper;Fk Radnicki 1923 Kragujevac;47372;-
Uros Knezevic;0,01;Defensive Midfield;Fk Partizan Belgrad;607921;-
Stanislav Zeljajic;0,01;Centre-Back;Fk Napredak Krusevac;699230;-
Igor Cvetojevic;0,01;Centre-Back;Fk Kolubara Lazarevac;699231;-
Mihajlo Obradovic;0,01;Centre-Back;Fk Novi Pazar;967393;-
Rijad Koca;0,01;Centre-Back;Fk Novi Pazar;967349;27
Hamza Kardovic;0,01;Right Winger;Fk Novi Pazar;791177;-
Djordje Vukanic;0,01;Goalkeeper;Fk Spartak Subotica;572677;-
