Players;Values;POS;Team;ID;Num
Dimitrios Diamantakos;0,25;Centre-Forward;Hnk Hajduk Split;136641;-
Duje Cop;0,25;Centre-Forward;Gnk Dinamo Zagreb;46415;-
Tomislav Srbljinovic;0,25;Defensive Midfield;Slaven Belupo Koprivnica;536805;-
Ivica Vidovic;0,25;Midfield;Hnk Sibenik;587507;18
Antonio Jakolis;0,25;Midfield;Hnk Sibenik;81349;70
Mario Marina;0,25;Defensive Midfield;Slaven Belupo Koprivnica;206939;4
Younes Delfi;0,25;Right Winger;Hnk Gorica;479233;77
Novak Tepsic;0,25;Centre-Back;Slaven Belupo Koprivnica;808070;24
Rodrigo Escoval;0,25;Centre-Back;Hnk Rijeka;396428;-
Marko Cosic;0,25;Centre-Back;Nk Hrvatski Dragovoljac;193992;-
Alexander Kacaniklic;0,25;Right Winger;Hnk Hajduk Split;51040;7
Fabijan Krivak;0,25;Midfield;Nk Lokomotiva Zagreb;946974;-
Burgui;0,25;Left Winger;Hnk Sibenik;246277;9
Erhun Obanor;0,25;Centre-Back;Nk Istra 1961;447213;-
Dinko Horkas;0,25;Goalkeeper;Gnk Dinamo Zagreb;357770;-
Frano Mlinar;0,25;Defensive Midfield;Nk Istra 1961;123638;4
Danovis Martinez;0,25;Right Winger;Nk Hrvatski Dragovoljac;801291;-
Ivan Dolcek;0,25;Left Winger;Hnk Hajduk Split;554565;-
Mateo Monjac;0,25;Right Winger;Slaven Belupo Koprivnica;364581;-
Damjan Danicic;0,25;Left-Back;Nk Istra 1961;617130;-
Suad Sahiti;0,2;Right Winger;Hnk Sibenik;326194;7
Josip Posavec;0,2;Goalkeeper;Hnk Hajduk Split;255322;70
Dennis Stojkovic;0,2;Midfield;Hnk Rijeka;526098;77
Nedim Hadzic;0,2;Centre-Forward;Slaven Belupo Koprivnica;372850;-
Mihael Mlinaric;0,2;Defensive Midfield;Slaven Belupo Koprivnica;697080;8
Gonzalo Collao;0,2;Goalkeeper;Nk Istra 1961;453813;25
Christopher Attys;0,2;Central Midfield;Hnk Sibenik;624869;94
Ivan Susak;0,2;Goalkeeper;Slaven Belupo Koprivnica;424187;25
Mykyta Turbayevskyi;0,2;Goalkeeper;Nk Lokomotiva Zagreb;709478;-
Franko Kolic;0,2;Goalkeeper;Nk Osijek;663899;-
