Players;Values;POS;Team;ID;Num
Emanuel Emegha;0,9;Centre-Forward;Royal Antwerpen Fc;559328;44
Maxim De Cuyper;0,9;Left-Back;Fc Brugge;429915;-
Chris Durkin;0,9;Defensive Midfield;Vv St Truiden;367423;-
Senne Lynen;0,9;Central Midfield;Royale Union Saint Gilloise;338668;20
Marlos Moreno;0,9;Right Winger;Kv Kortrijk;345654;29
Kevin Denkey;0,9;Centre-Forward;Cercle Brugge;482072;9
Abdoulie Sanyang;0,9;Right Winger;Beerschot V A ;693906;-
Issa Soumare;0,9;Left Winger;Beerschot V A ;568698;-
Maxime Lestienne;0,9;Left Winger;Standard Luttich;96454;-
Guillaume Dietsch;0,85;Goalkeeper;Rfc Seraing;463601;30
Dion Cools;0,85;Right-Back;Sv Zulte Waregem;316422;5
Abdoulaye Sissako;0,85;Defensive Midfield;Sv Zulte Waregem;418661;16
Dimitri Lavalee;0,85;Centre-Back;Vv St Truiden;420890;27
Daniel Schmidt;0,8;Goalkeeper;Vv St Truiden;158799;21
James Jeggo;0,8;Defensive Midfield;Kas Eupen;179467;4
Soufiane Chakla;0,8;Centre-Back;Oud Heverlee Leuven;236956;3
Ablie Jallow;0,8;Right Winger;Rfc Seraing;366045;36
Jelle Vossen;0,8;Centre-Forward;Sv Zulte Waregem;42748;9
Lior Refaelov;0,8;Midfield;Rsc Anderlecht;24484;11
Eden Shamir;0,8;Central Midfield;Standard Luttich;204111;-
Waldo Rubio;0,8;Left Winger;Cercle Brugge;404688;-
Senne Lammens;0,8;Goalkeeper;Fc Brugge;503883;91
Isaac Nuhu;0,8;Left Winger;Kas Eupen;740615;29
Charles Vanhoutte;0,8;Defensive Midfield;Cercle Brugge;569845;14
Sven Kums;0,8;Central Midfield;Kaa Gent;42735;24
Senna Miangue;0,8;Left-Back;Cercle Brugge;249552;18
Ilias Sebaoui;0,8;Midfield;Beerschot V A ;852953;40
Edgaras Utkus;0,8;Centre-Back;Cercle Brugge;379315;6
Laurent Depoitre;0,8;Centre-Forward;Kaa Gent;90583;29
Noe Dussenne;0,8;Centre-Back;Standard Luttich;160736;6
Loic Bessile;0,8;Centre-Back;Rsc Charleroi;371150;5
Bart Verbruggen;0,75;Goalkeeper;Rsc Anderlecht;565093;16
Toni Leistner;0,75;Centre-Back;Vv St Truiden;86916;37
Guillaume Hubert;0,75;Goalkeeper;Kv Oostende;129585;28
Hannes Van Der Bruggen;0,75;Defensive Midfield;Cercle Brugge;110822;28
Geoffry Hairemans;0,75;Right Winger;Kv Mechelen;110292;7
Valentine Ozornwafor;0,75;Centre-Back;Rsc Charleroi;647950;25
Trent Sainsbury;0,75;Centre-Back;Kv Kortrijk;145840;5
Boris Popovic;0,75;Centre-Back;Cercle Brugge;470796;5
Martin Wasinski;0,7;Centre-Back;Rsc Charleroi;748506;31
Laurens De Bock;0,7;Left-Back;Sv Zulte Waregem;110668;27
Mathias Fixelles;0,7;Defensive Midfield;Kv Kortrijk;441306;-
Aboubakary Koita;0,7;Left Winger;Vv St Truiden;422377;14
Dylan Mbayo;0,7;Left Winger;Kv Kortrijk;502289;7
Ramiro Vaca;0,7;Midfield;Beerschot V A ;481198;11
Lawrence Shankland;0,7;Centre-Forward;Beerschot V A ;225744;17
Jonathan Buatu;0,7;Centre-Back;Vv St Truiden;137313;-
Alec Van Hoorenbeeck;0,7;Centre-Back;Kv Mechelen;405892;18
Tibo Persyn;0,7;Midfield;Fc Brugge;486347;-
Ryan Sanusi;0,7;Defensive Midfield;Beerschot V A ;202380;18
