Players;Values;POS;Team;ID;Num
Theodor Gebre Selassie;0,3;Right-Back;Fc Slovan Liberec;60632;23
Patrik Zitny;0,3;Midfield;Fk Teplice;192809;7
Robert Hruby;0,3;Central Midfield;Fc Fastav Zlin;147548;8
David Sipos;0,3;Goalkeeper;Sk Dynamo Ceske Budejovice;465006;1
Jan Matousek;0,3;Midfield;Fc Slovan Liberec;400653;17
Daniel Krch;0,3;Centre-Back;Fc Bohemians Prag 1905;146719;15
David Huf;0,3;Centre-Forward;Fk Pardubice;339072;21
Matej Mrsic;0,3;Midfield;Sk Dynamo Ceske Budejovice;191823;27
Dominik Preisler;0,3;Left-Back;Fk Mlada Boleslav;333637;27
Milan Skoda;0,3;Centre-Forward;Fk Mlada Boleslav;63047;21
Jan Vondra;0,3;Left-Back;Fc Bohemians Prag 1905;198617;20
Tomas Celustka;0,3;Left-Back;Fk Pardubice;194579;3
Lukas Stetina;0,3;Centre-Back;Ac Sparta Prag;119110;-
Benjamin Colic;0,3;Right-Back;Sk Dynamo Ceske Budejovice;122227;12
Michal Beran;0,3;Midfield;Fk Pardubice;664456;-
Roman Potocny;0,3;Left Winger;Fc Banik Ostrau;179240;-
Filip Zorvan;0,275;Central Midfield;Mfk Karvina;297680;7
Martin Sindelar;0,275;Centre-Back;Mfk Karvina;152695;-
Vojtech Novak;0,275;Midfield;Fc Bohemians Prag 1905;714148;-
Michal Leibl;0,25;Left-Back;Fc Hradec Kralove;280864;18
Michal Tomic;0,25;Right-Back;1 Fc Slovacko;344321;27
Eldar Sehic;0,25;Left-Back;Mfk Karvina;536548;11
Lukas Bartosak;0,25;Left-Back;Mfk Karvina;145821;31
Jiri Skalak;0,25;Left Winger;Fk Mlada Boleslav;148734;10
David Pech;0,25;Midfield;Fk Mlada Boleslav;552055;26
Vojtech Smrz;0,25;Central Midfield;Fk Mlada Boleslav;474779;32
Marek Suchy;0,25;Centre-Back;Fk Mlada Boleslav;34542;17
David Simek;0,25;Centre-Back;Fk Mlada Boleslav;493763;4
Pavel Dvorak;0,25;Centre-Forward;Fc Hradec Kralove;63872;17
Jakub Kucera;0,25;Central Midfield;Fc Hradec Kralove;343559;3
Ondrej Sasinka;0,25;Centre-Forward;1 Fc Slovacko;293366;21
Petr Kodes;0,25;Defensive Midfield;Fc Hradec Kralove;292520;22
Antonin Svoboda;0,25;Centre-Forward;Mfk Karvina;552061;19
Ondrej Pachlopnik;0,25;Midfield;Fc Viktoria Pilsen;424374;57
Lukas Cmelik;0,25;Right Winger;Mfk Karvina;186379;10
Michael Rabusic;0,25;Centre-Forward;Fc Slovan Liberec;63965;7
Miroslav Stoch;0,25;Left Winger;Fc Slovan Liberec;45559;39
Ahmad Ghali;0,25;Left Winger;Fc Slovan Liberec;698812;25
Denis Visinsky;0,25;Midfield;Fc Slovan Liberec;652060;5
Michal Fasko;0,25;Central Midfield;Fc Slovan Liberec;178914;22
Olivier Vliegen;0,25;Goalkeeper;Fc Slovan Liberec;400849;1
Marios Pourzitidis;0,25;Centre-Back;Fc Slovan Liberec;598148;33
Filip Vecheta;0,25;Centre-Forward;1 Fc Slovacko;652051;9
Martin Dostal;0,25;Right-Back;Fc Bohemians Prag 1905;178466;16
Tomas Smejkal;0,25;Midfield;Fk Jablonec;550518;14
Jan Hanus;0,25;Goalkeeper;Fk Jablonec;120030;1
Jan Silny;0,25;Centre-Forward;Fk Jablonec;515842;20
Petr Rybicka;0,25;Centre-Forward;Fc Hradec Kralove;448307;7
Jan Sedlak;0,25;Defensive Midfield;Sk Sigma Olmutz;333652;12
Patrik Brandner;0,25;Centre-Forward;Sk Dynamo Ceske Budejovice;279374;19
Milan Knobloch;0,25;Goalkeeper;Fc Slovan Liberec;368406;34
Filip Mucha;0,25;Goalkeeper;Fk Teplice;236175;72
Dominik Simersky;0,25;Centre-Back;Fc Fastav Zlin;167175;2
Lukas Skovajsa;0,25;Left-Back;Sk Dynamo Ceske Budejovice;232390;25
Jan Knapik;0,25;Centre-Back;Fk Teplice;591843;28
Martin Sladky;0,25;Right-Back;Sk Dynamo Ceske Budejovice;163319;-
Martin Chlumecky;0,25;Centre-Back;Fk Teplice;308631;-
Jan Stejskal;0,25;Goalkeeper;Sk Sigma Olmutz;260071;1
Lukas Vrastil;0,25;Centre-Back;Fc Fastav Zlin;147557;19
Antonin Vanicek;0,25;Midfield;Fc Bohemians Prag 1905;321215;98
Antonin Krapka;0,25;Centre-Back;Fc Bohemians Prag 1905;367653;34
Florent Poulolo;0,25;Centre-Back;Sk Sigma Olmutz;600151;22
Jan Kovarik;0,25;Midfield;Fc Bohemians Prag 1905;81800;12
Viktor Budinsky;0,25;Goalkeeper;Fc Banik Ostrau;226980;30
Matej Rakovan;0,25;Goalkeeper;Fc Fastav Zlin;141353;1
Jiri Bederka;0,25;Centre-Back;Fc Bohemians Prag 1905;326042;27
Tomas Kucera;0,25;Central Midfield;Fk Teplice;194492;27
Patrik Le Giang;0,25;Goalkeeper;Fc Bohemians Prag 1905;166239;-
Radim Breite;0,25;Central Midfield;Sk Sigma Olmutz;94172;7
Hugo Jan Backovsky;0,25;Goalkeeper;Fc Bohemians Prag 1905;339041;99
Tomas Zahradnicek;0,25;Midfield;Sk Sigma Olmutz;314836;23
Vojtech Patrak;0,25;Left Winger;Fk Pardubice;464271;33
Adam Janos;0,25;Defensive Midfield;Fc Banik Ostrau;133733;-
Matias Succar;0,25;Centre-Forward;Fk Teplice;626179;99
Antonin Fantis;0,25;Midfield;Fc Fastav Zlin;81811;15
Emmanuel Tolno;0,25;Midfield;Sk Dynamo Ceske Budejovice;698559;6
Michal Skoda;0,25;Centre-Forward;Sk Dynamo Ceske Budejovice;199855;10
Jakub Janetzky;0,25;Midfield;Fc Fastav Zlin;260036;68
Davis Ikaunieks;0,225;Centre-Forward;Fk Jablonec;153820;9
Robin Hranac;0,225;Centre-Back;Fk Pardubice;620217;5
Evgeniy Nazarov;0,225;Centre-Back;Fc Bohemians Prag 1905;371628;-
Adam Gabriel;0,225;Right-Back;Ac Sparta Prag;665538;4
Filip Zak;0,225;Centre-Forward;Fk Teplice;465827;34
Davit Kobouri;0,225;Left-Back;Mfk Karvina;345190;23
Karel Pojezny;0,225;Centre-Back;Fk Pardubice;702317;30
Pavol Bajza;0,225;Goalkeeper;Mfk Karvina;120175;91
Antonin Kinsky;0,225;Goalkeeper;Sk Slavia Prag;725912;-
Muhammed Sanneh;0,225;Right-Back;Fc Banik Ostrau;649465;-
Patrik Simko;0,2;Left-Back;1 Fc Slovacko;132375;16
Tomas Vondrasek;0,2;Right-Back;Fk Teplice;63751;17
Tomas Poznar;0,2;Centre-Forward;Fc Fastav Zlin;81979;-
Vukadin Vukadinovic;0,2;Right Winger;Fc Fastav Zlin;84813;77
Petr Buchta;0,2;Centre-Back;Mfk Karvina;194333;30
Alois Hycka;0,2;Right-Back;Fk Teplice;123765;16
Jiri Ciupa;0,2;Goalkeeper;Mfk Karvina;486111;12
Dejan Boljevic;0,2;Left-Back;Fk Teplice;98064;3
Vaclav Prosek;0,2;Midfield;Fk Teplice;185405;35
Jan Kalabiska;0,2;Left-Back;1 Fc Slovacko;70699;19
Michal Kadlec;0,2;Centre-Back;1 Fc Slovacko;21042;3
Jean Mangabeira;0,2;Defensive Midfield;Mfk Karvina;551904;21
Stepan Harazim;0,2;Right-Back;Fc Hradec Kralove;730415;21
Dominik Soukenik;0,2;Central Midfield;Fc Hradec Kralove;591920;5
Jonas Vais;0,2;Midfield;Sk Dynamo Ceske Budejovice;503965;16
Jan Krob;0,2;Left-Back;Fk Jablonec;62511;16
Jakub Rada;0,2;Defensive Midfield;Fc Hradec Kralove;70193;23
Lukas Marecek;0,2;Defensive Midfield;Fk Teplice;70170;23
Jaromir Srubek;0,2;Centre-Back;1 Fc Slovacko;665547;-
Jakub Mares;0,2;Centre-Forward;Fk Teplice;35577;11
Marek Hlinka;0,2;Central Midfield;Fc Fastav Zlin;147111;33
Denis Granecny;0,2;Left-Back;Fc Banik Ostrau;293351;-
Tomas Jonas;0,2;Central Midfield;Ac Sparta Prag;133734;-
Vuk Strikovic;0,2;Centre-Forward;Fk Mlada Boleslav;813469;29
Lukas Masek;0,2;Striker;Fk Mlada Boleslav;671519;28
