Players;Values;POS;Team;ID;Num
Arnaud Nordin;4,0;Right Winger;As Saint Etienne;324811;18
Christophe Herelle;4,0;Centre-Back;Stade Brest 29;170544;23
Stephane Bahoken;4,0;Centre-Forward;Sco Angers;170953;19
Sanjin Prcic;4,0;Central Midfield;Rc Strassburg Alsace;125783;14
Haris Belkebla;4,0;Central Midfield;Stade Brest 29;138055;7
Akim Zedadka;4,0;Right-Back;Clermont Foot 63;327863;20
Saidou Sow;4,0;Centre-Back;As Saint Etienne;807128;4
Dylan Bronn;4,0;Centre-Back;Fc Metz;450417;2
M'Baye Niang;4,0;Centre-Forward;Fc Girondins Bordeaux;157501;10
Willem Geubbels;4,0;Left Winger;Fc Nantes;463620;19
Nemanja Radonjic;4,0;Left Winger;Olympique Marseille;245078;-
Mathieu Cafaro;4,0;Left Winger;Stade Reims;399383;-
Harold Moukoudi;4,0;Centre-Back;As Saint Etienne;272636;2
Wuilker Farinez;4,0;Goalkeeper;Rc Lens;373714;1
Sergio Rico;4,0;Goalkeeper;Fc Paris Saint Germain;207302;-
Jean-Kevin Duverne;4,0;Centre-Back;Stade Brest 29;344864;2
Jerome Boateng;3,5;Centre-Back;Olympique Lyon;26485;27
Farid Boulaya;3,5;Midfield;Fc Metz;202318;10
Habib Maiga;3,5;Midfield;Fc Metz;293944;19
Isaac Lihadji;3,5;Right Winger;Losc Lille;557610;19
Maxime Busi;3,5;Right-Back;Stade Reims;570817;4
Domagoj Bradaric;3,5;Left-Back;Losc Lille;357796;29
Xavier Chavalerin;3,5;Central Midfield;Es Troyes Ac;118278;24
Ivo Grbic;3,5;Goalkeeper;Losc Lille;226073;1
Danilo Barbosa;3,5;Defensive Midfield;Ogc Nizza;273438;15
Nabil Bentaleb;3,5;Central Midfield;Sco Angers;245537;23
Morgan Schneiderlin;3,5;Defensive Midfield;Ogc Nizza;56818;6
Josuha Guilavogui;3,5;Defensive Midfield;Fc Girondins Bordeaux;93704;23
Mihailo Ristic;3,5;Left-Back;Montpellier Hsc;271455;7
Dogan Alemdar;3,5;Goalkeeper;Fc Stade Rennes;576033;40
Didier Lamkel Ze;3,5;Left Winger;Fc Metz;442320;22
Batista Mendy;3,0;Defensive Midfield;Sco Angers;395234;2
Cedric Hountondji;3,0;Centre-Back;Clermont Foot 63;198709;4
Moreto Cassama;3,0;Midfield;Stade Reims;290746;23
Houboulang Mendes;3,0;Right-Back;Fc Lorient;442552;17
Julien Laporte;3,0;Centre-Back;Fc Lorient;386057;15
Faitout Maouassa;3,0;Left-Back;Fc Stade Rennes;357072;-
Laurent Abergel;3,0;Defensive Midfield;Fc Lorient;238626;6
Erik Palmer-Brown;3,0;Centre-Back;Es Troyes Ac;282199;2
Evann Guessand;3,0;Centre-Forward;Ogc Nizza;500689;24
Azzedine Ounahi;3,0;Central Midfield;Sco Angers;593482;18
Christopher Wooh;3,0;Centre-Back;Rc Lens;572326;5
Osman Bukari;3,0;Right Winger;Fc Nantes;548650;26
Sekou Mara;3,0;Centre-Forward;Fc Girondins Bordeaux;557612;11
Myziane Maolida;3,0;Left Winger;Ogc Nizza;371142;-
Florian Tardieu;3,0;Central Midfield;Es Troyes Ac;212804;10
Metinho;3,0;Central Midfield;Es Troyes Ac;859396;31
Robson Bambu;3,0;Centre-Back;Ogc Nizza;458715;-
Abdu Conte;3,0;Left-Back;Es Troyes Ac;337798;12
Radoslaw Majecki;3,0;Goalkeeper;As Monaco;346546;1
Josh Maja;3,0;Centre-Forward;Fc Girondins Bordeaux;453824;-
Samuel Moutoussamy;3,0;Central Midfield;Fc Nantes;353403;18
Yvan Neyou;3,0;Defensive Midfield;As Saint Etienne;469669;19
Sead Kolasinac;3,0;Left-Back;Olympique Marseille;94005;23
Gautier Larsonneur;3,0;Goalkeeper;Stade Brest 29;357047;1
Lorenz Assignon;3,0;Right-Back;Fc Stade Rennes;711969;22
Edouard Michut;3,0;Central Midfield;Fc Paris Saint Germain;659521;38
Jeremy Le Douaron;3,0;Centre-Forward;Stade Brest 29;737781;26
Dario Benedetto;3,0;Centre-Forward;Olympique Marseille;92693;-
Souleyman Doumbia;3,0;Left-Back;Sco Angers;296356;3
Romain Del Castillo;3,0;Midfield;Stade Brest 29;353399;25
Salis Abdul Samed;3,0;Defensive Midfield;Clermont Foot 63;688707;19
Jean Marcelin;3,0;Centre-Back;As Monaco;475412;43
Jean-Eudes Aholou;3,0;Defensive Midfield;Rc Strassburg Alsace;178313;6
Enock Kwateng;3,0;Right-Back;Fc Girondins Bordeaux;288241;25
Matthis Abline;3,0;Centre-Forward;Fc Stade Rennes;659543;-
Samuel Kalu;3,0;Right Winger;Fc Girondins Bordeaux;424051;-
Lesley Ugochukwu;3,0;Defensive Midfield;Fc Stade Rennes;711999;26
Arnaud Souquet;2,5;Right-Back;Montpellier Hsc;111058;2
Fransergio;2,5;Central Midfield;Fc Girondins Bordeaux;111828;13
Adrian Grbic;2,5;Centre-Forward;Fc Lorient;167342;-
Matthieu Udol;2,5;Left-Back;Fc Metz;344886;3
Alvaro Gonzalez;2,5;Centre-Back;Olympique Marseille;183647;3
Mathias Pereira Lage;2,5;Midfield;Sco Angers;424072;27
Gideon Mensah;2,5;Left-Back;Fc Girondins Bordeaux;397171;14
Elbasan Rashani;2,5;Left Winger;Clermont Foot 63;149579;18
Yasser Larouci;2,5;Left-Back;Es Troyes Ac;554251;22
Moritz Jenz;2,5;Centre-Back;Fc Lorient;460245;3
Vital Nsimba;2,5;Left-Back;Clermont Foot 63;203761;12
Alexis Flips;2,5;Right Winger;Stade Reims;395242;12
Florian Sotoca;2,5;Centre-Forward;Rc Lens;354726;7
Valon Berisha;2,5;Central Midfield;Stade Reims;145115;14
Nicolas de Preville;2,5;Forward;Fc Metz;122116;9
Jonas Martin;2,5;Defensive Midfield;Fc Stade Rennes;127142;28
Wesley Said;2,5;Forward;Rc Lens;182916;22
Dion Lopy;2,5;Defensive Midfield;Stade Reims;649033;26
Cesc Fabregas;2,5;Midfield;As Monaco;8806;4
Valere Germain;2,5;Centre-Forward;Montpellier Hsc;60540;9
Jeremy Gelin;2,5;Centre-Back;Fc Stade Rennes;288237;31
Mickael Nade;2,5;Centre-Back;As Saint Etienne;494586;3
Timothee Kolodziejczak;2,5;Centre-Back;As Saint Etienne;84085;5
Gauthier Gallon;2,5;Goalkeeper;Es Troyes Ac;193256;30
Gerson Rodrigues;2,5;Left Winger;Es Troyes Ac;282734;-
Ruben Pardo;2,4;Central Midfield;Fc Girondins Bordeaux;99352;-
Kaj Sierhuis;2,3;Centre-Forward;Stade Reims;315283;-
Georges Mikautadze;2,2;Centre-Forward;Fc Metz;729814;-
Thuler;2,0;Centre-Back;Montpellier Hsc;549815;26
Mitchell van Bergen;2,0;Left Winger;Stade Reims;393239;19
Lebo Mothiba;2,0;Centre-Forward;Rc Strassburg Alsace;427161;-
Kevin Gameiro;2,0;Centre-Forward;Rc Strassburg Alsace;27389;9
Marcin Bulka;2,0;Goalkeeper;Ogc Nizza;465955;1
Enzo Ebosse;2,0;Centre-Back;Sco Angers;342877;6
Bonke Innocent;2,0;Defensive Midfield;Fc Lorient;333383;8
Igor Silva;2,0;Right-Back;Fc Lorient;391720;2
Youssouph Badji;2,0;Centre-Forward;Stade Brest 29;649035;-
Jim Allevinah;2,0;Midfield;Clermont Foot 63;646733;11
Youssouf Kone;2,0;Left-Back;Es Troyes Ac;274484;3
Yohann Magnin;2,0;Defensive Midfield;Clermont Foot 63;594997;7
Alidu Seidu;2,0;Centre-Back;Clermont Foot 63;798404;36
Loum Tchaouna;2,0;Right Winger;Fc Stade Rennes;607226;17
Bradley Locko;2,0;Left-Back;Stade Reims;805908;28
Mathys Tel;2,0;Centre-Forward;Fc Stade Rennes;801734;39
Massadio Haidara;2,0;Left-Back;Rc Lens;170929;21
Ryad Boudebouz;2,0;Midfield;As Saint Etienne;77826;7
Paul Nardi;2,0;Goalkeeper;Fc Lorient;189744;30
Jere Uronen;2,0;Left-Back;Stade Brest 29;131827;20
Philippe Sandler;2,0;Centre-Back;Es Troyes Ac;340460;-
Ibrahim Amadou;2,0;Defensive Midfield;Fc Metz;205503;32
Hugo Magnetti;2,0;Central Midfield;Stade Brest 29;474662;27
Youcef Belaili;2,0;Left Winger;Stade Brest 29;175014;24
Jemerson;2,0;Centre-Back;Fc Metz;258254;-
Mamadou Fofana;2,0;Centre-Back;Fc Metz;402004;-
Marcus Coco;2,0;Right Winger;Fc Nantes;353365;11
Yoann Salmier;2,0;Centre-Back;Es Troyes Ac;351843;17
Sada Thioub;2,0;Right Winger;As Saint Etienne;290593;9
Thomas Delaine;2,0;Left-Back;Fc Metz;170961;17
El Chadaille Bitshiabu;2,0;Centre-Back;Fc Paris Saint Germain;787912;31
