Players;Values;POS;Team;ID;Num
Baris Yilmaz;1,5;Left Winger;Galatasaray Istanbul;541537;53
Ibrahim Sehic;1,5;Goalkeeper;Konyaspor;46252;13
Yusuf Erdogan;1,5;Left Winger;Trabzonspor;191391;20
Peter Zulj;1,5;Central Midfield;Istanbul Basaksehir Fk;128105;-
Souleymane Doukara;1,5;Centre-Forward;Giresunspor;171336;-
Miguel Cardoso;1,5;Right Winger;Kayserispor;348425;7
Andre Poko;1,5;Defensive Midfield;Altay Sk;170767;17
Guilherme;1,5;Left-Back;Konyaspor;217863;12
Younes Belhanda;1,5;Midfield;Adana Demirspor;118022;10
Emrah Bassan;1,5;Right Winger;Kayserispor;177031;17
Soner Aydogdu;1,5;Central Midfield;Istanbul Basaksehir Fk;85291;-
Atakan Cankaya;1,5;Centre-Back;Goztepe;315208;23
David Tijanic;1,4;Midfield;Goztepe;351792;43
Kevin Varga;1,4;Left Winger;Kasimpasa;385906;-
Ahmet Calik;1,4;Centre-Back;Konyaspor;182395;-
Muhammet Demir;1,4;Centre-Forward;Gaziantep Fk;83560;10
Mohammed Kamara;1,4;Right Winger;Hatayspor;637273;-
Kenan Karaman;1,4;Centre-Forward;Besiktas Istanbul;119557;28
Olivier Kemen;1,4;Central Midfield;Kayserispor;243725;10
Omar Elabdellaoui;1,3;Right-Back;Galatasaray Istanbul;121404;3
Wilson Eduardo;1,3;Left Winger;Alanyaspor;60799;17
Hayrullah Bilazer;1,3;Right-Back;Giresunspor;338226;77
Ahmet Oguz;1,3;Right-Back;Sivasspor;291758;77
Mortadha Ben Ouanes;1,3;Left-Back;Kasimpasa;230921;12
Luiz Gustavo;1,2;Defensive Midfield;Fenerbahce Istanbul;10471;20
Emrehan Gedikli;1,2;Centre-Forward;Trabzonspor;580276;37
Isaac Sackey;1,2;Defensive Midfield;Hatayspor;259943;5
Mame Diouf;1,2;Centre-Forward;Hatayspor;62049;92
Didier Ndong;1,2;Central Midfield;Yeni Malatyaspor;210081;-
Levent Mercan;1,2;Central Midfield;Fatih Karagumruk;388820;18
Sofiane Feghouli;1,2;Right Winger;Galatasaray Istanbul;57162;89
Gustavo Campanharo;1,2;Defensive Midfield;Kayserispor;103674;88
Sokol Cikalleshi;1,2;Centre-Forward;Konyaspor;99047;17
Mamadou Diarra;1,2;Centre-Back;Giresunspor;456467;-
Derrick Luckassen;1,2;Centre-Back;Fatih Karagumruk;241457;25
Papy Djilobodji;1,2;Centre-Back;Gaziantep Fk;136610;3
Furkan Bayir;1,1;Centre-Back;Alanyaspor;548270;35
Khadim Rassoul;1,1;Centre-Back;Adana Demirspor;364567;95
Alpaslan Ozturk;1,1;Centre-Back;Galatasaray Istanbul;138736;5
Serkan Asan;1,1;Right-Back;Trabzonspor;491966;99
Dogan Erdogan;1,1;Defensive Midfield;Gaziantep Fk;239733;-
Ahmet Engin;1,1;Left Winger;Kasimpasa;193612;17
Houssam Ghacha;1,1;Left Winger;Antalyaspor;503035;27
Kahraba;1,1;Left Winger;Hatayspor;176072;9
Okan Kocuk;1,1;Goalkeeper;Giresunspor;204189;34
Tolga Cigerci;1,1;Defensive Midfield;Istanbul Basaksehir Fk;94199;28
Burak Oksuz;1,1;Centre-Back;Hatayspor;393243;53
Ramazan Civelek;1,1;Right Winger;Kayserispor;282560;28
Taha Altikardes;1,1;Centre-Back;Trabzonspor;745233;22
Nicolai Jorgensen;1,0;Forward;Kasimpasa;100399;-
Dino Arslanagic;1,0;Centre-Back;Goztepe;110660;15
Luka Stankovski;1,0;Central Midfield;Gaziantep Fk;626771;80
Welinton;1,0;Centre-Back;Besiktas Istanbul;95152;23
Samba Camara;1,0;Centre-Back;Sivasspor;291397;14
Furkan Soyalp;1,0;Central Midfield;Gaziantep Fk;221285;5
Adem Ljajic;1,0;Midfield;Besiktas Istanbul;69374;22
Jefferson;1,0;Central Midfield;Gaziantep Fk;252922;-
Wallace;1,0;Centre-Back;Yeni Malatyaspor;225335;-
Stelios Kitsiou;1,0;Right-Back;Gaziantep Fk;189151;70
Kerem Atakan Kesgin;1,0;Central Midfield;Sivasspor;361264;20
Ahmed Yasser Rayan;1,0;Centre-Forward;Altay Sk;518943;9
Admir Mehmedi;1,0;Striker;Antalyaspor;66058;14
Ogulcan Ulgun;1,0;Midfield;Konyaspor;440653;35
Martin Rodriguez;1,0;Left Winger;Altay Sk;187309;10
Oguzhan Ozyakup;1,0;Midfield;Besiktas Istanbul;77966;10
Karim Hafez;1,0;Left-Back;Yeni Malatyaspor;333004;45
Okechukwu Azubuike;1,0;Defensive Midfield;Yeni Malatyaspor;386126;24
Omer Ali Sahiner;1,0;Right-Back;Istanbul Basaksehir Fk;110695;42
Cemali Sertel;1,0;Left-Back;Caykur Rizespor;573981;88
Miha Mevlja;1,0;Centre-Back;Alanyaspor;100160;25
Rayane Aabid;1,0;Central Midfield;Kasimpasa;468244;9
Deni Milosevic;1,0;Midfield;Antalyaspor;168163;10
Sherel Floranus;1,0;Right-Back;Antalyaspor;315211;2
Aytac Kara;1,0;Defensive Midfield;Galatasaray Istanbul;159908;-
Filip Novak;1,0;Left-Back;Fenerbahce Istanbul;107665;37
Kazimcan Karatas;0,95;Left-Back;Altay Sk;697149;20
Mateusz Lis;0,9;Goalkeeper;Altay Sk;345437;-
Mert Gunok;0,9;Goalkeeper;Besiktas Istanbul;51894;34
Mustafa Eskihellac;0,9;Right Winger;Yeni Malatyaspor;390379;7
Nemanja Milunovic;0,9;Centre-Back;Alanyaspor;70412;19
Erdon Daci;0,9;Centre-Forward;Konyaspor;410285;-
Burak Kapacak;0,9;Right Winger;Fenerbahce Istanbul;340251;77
Burak Bekaroglu;0,9;Centre-Back;Fatih Karagumruk;293903;86
Cebrail Karayel;0,875;Right-Back;Altay Sk;260330;90
Necip Uysal;0,85;Centre-Back;Besiktas Istanbul;77710;20
Caner Erkin;0,85;Left-Back;Fatih Karagumruk;39333;88
Sebastian Holmen;0,85;Centre-Back;Caykur Rizespor;222320;-
Khaly Thiam;0,85;Defensive Midfield;Altay Sk;241007;29
Hakan Arslan;0,85;Central Midfield;Sivasspor;85127;37
Gervinho;0,825;Left Winger;Trabzonspor;33481;27
Bafetimbi Gomis;0,825;Centre-Forward;Galatasaray Istanbul;22388;18
