Players;Values;POS;Team;ID;Num
Bram Nuytinck;3,5;Centre-Back;Udinese Calcio;104597;17
Fode Ballo-Toure;3,5;Left-Back;Ac Mailand;296422;5
Riccardo Calafiori;3,5;Left-Back;As Rom;502821;13
Kevin Agudelo;3,5;Midfield;Spezia Calcio;587458;33
Kelvin Amian;3,5;Right-Back;Spezia Calcio;344072;27
Alexis Sanchez;3,5;Forward;Inter Mailand;40433;7
Patrick Cutrone;3,5;Centre-Forward;Fc Empoli;265078;9
Ivan Provedel;3,5;Goalkeeper;Spezia Calcio;197929;94
Eddie Salcedo;3,5;Centre-Forward;Spezia Calcio;459661;-
Bryan Reynolds;3,5;Right-Back;As Rom;475208;-
Luca Moro;3,5;Centre-Forward;Us Sassuolo;600936;-
Ola Aina;3,5;Right-Back;Fc Turin;236490;34
Kevin Lasagna;3,5;Centre-Forward;Hellas Verona;131951;11
Michel Aebischer;3,5;Central Midfield;Fc Bologna;237658;20
Matias Vecino;3,5;Central Midfield;Inter Mailand;143812;8
Mattia Caldara;3,5;Centre-Back;Venezia Fc;197470;31
Marko Pjaca;3,5;Left Winger;Fc Turin;205940;11
Ricardo Rodriguez;3,4;Centre-Back;Fc Turin;86784;13
Ebrima Colley;3,2;Right Winger;Spezia Calcio;567217;19
Koffi Djidji;3,0;Centre-Back;Fc Turin;183031;26
Abdou Harroui;3,0;Central Midfield;Us Sassuolo;416386;20
Lorenzo Venuti;3,0;Right-Back;Ac Florenz;240219;23
Gaston Pereiro;3,0;Midfield;Cagliari Calcio;264116;20
Mattia Destro;3,0;Centre-Forward;Genua Cfc;88683;23
Danilo D'Ambrosio;3,0;Centre-Back;Inter Mailand;55769;33
Abdelhamid Sabiri;3,0;Midfield;Sampdoria Genua;340394;11
Arkadiusz Reca;3,0;Left-Back;Spezia Calcio;268178;13
Ernesto Torregrossa;3,0;Centre-Forward;Sampdoria Genua;159883;-
Vladyslav Supryaga;3,0;Centre-Forward;Sampdoria Genua;419061;7
Wladimiro Falcone;3,0;Goalkeeper;Sampdoria Genua;238537;33
Hernani;3,0;Central Midfield;Genua Cfc;181768;33
Giacomo Bonaventura;3,0;Central Midfield;Ac Florenz;57280;5
Stefano Sturaro;3,0;Central Midfield;Genua Cfc;167859;27
Sam Lammers;3,0;Centre-Forward;Atalanta Bergamo;386914;-
