Players;Values;POS;Team;ID;Num
Abel William Stensrud;0,25;Centre-Forward;Odds Bk;794328;22
Albin Winbo;0,25;Central Midfield;Sandefjord Fotball;546968;27
Federico Bikoro;0,25;Central Midfield;Sandefjord Fotball;398557;22
Rilwan Hassan;0,25;Right Winger;Hamarkameratene;140446;91
Rufo;0,25;Striker;Sandefjord Fotball;247909;28
Jesper Taaje;0,25;Centre-Back;Sandefjord Fotball;412451;15
Kobe Hernandez-Foster;0,25;Midfield;Hamarkameratene;596655;22
Mikkel Konradsen Ceide;0,225;Defensive Midfield;Tromso Il;794757;6
Pal Alexander Kirkevold;0,2;Centre-Forward;Hamarkameratene;180061;16
Erik Brenden;0,2;Central Midfield;Fk Jerv;182182;15
Steffen Hagen;0,2;Centre-Back;Odds Bk;41187;21
Erling Knudtzon;0,2;Right-Back;Molde Fk;49470;14
Solomon Owusu;0,2;Defensive Midfield;Odds Bk;487114;17
Yuriy Yakovenko;0,2;Centre-Forward;Hamarkameratene;136054;77
Lars Markmanrud;0,2;Right-Back;Sandefjord Fotball;786742;13
Mikael Ingebrigtsen;0,2;Right Winger;Odds Bk;313855;15
Franklin Nyenetue;0,2;Left Winger;Sandefjord Fotball;464494;20
Jakob Haugaard;0,2;Goalkeeper;Tromso Il;138335;1
Niklas Gunnarsson;0,2;Centre-Back;Stromsgodset If;180442;5
Anders Jenssen;0,2;Centre-Back;Tromso Il;230847;5
Jonatan Braut Brunes;0,2;Centre-Forward;Stromsgodset If;435587;19
Sander Risan Mork;0,2;Midfield;Sandefjord Fotball;622421;6
Felix Schroter;0,2;Forward;Fk Jerv;170525;11
Jesper Isaksen;0,2;Central Midfield;Kristiansund Bk;451040;14
Mohamed Ofkir;0,2;Right Winger;Sandefjord Fotball;369650;7
Ole Jorgen Halvorsen;0,2;Right Winger;Sarpsborg 08 Ff;42134;7
Flamur Kastrati;0,2;Centre-Forward;Odds Bk;100628;9
Rolf Daniel Vikstol;0,2;Left-Back;Viking Stavanger;103485;23
Sebastian Tounekti;0,2;Left Winger;Fk Bodo Glimt;539677;-
Alexander Soderlund;0,2;Forward;Fk Haugesund;87479;16
Leandro Fernandes;0,2;Central Midfield;Fk Jerv;339335;10
Vetle Skjaervik;0,2;Centre-Back;Hamarkameratene;639327;8
Erik Tobias Sandberg;0,2;Centre-Back;Fk Jerv;418554;5
Sebastian Jarl;0,2;Centre-Back;Kristiansund Bk;501833;18
Mathis Bolly;0,2;Left Winger;Molde Fk;85611;30
Philipp Zulechner;0,2;Centre-Forward;Odds Bk;59196;25
Nenass;0,2;Central Midfield;Aalesunds Fk;461208;7
Jorgen Hatlehol;0,2;Midfield;Aalesunds Fk;368800;16
Magnus Lekven;0,2;Centre-Back;Odds Bk;41191;6
Sam Rogers;0,2;Centre-Back;Rosenborg Bk;497574;-
Lasse Nilsen;0,2;Midfield;Tromso Il;265732;25
Knut Andre Skjaerstein;0,2;Goalkeeper;Lillestrom Sk;368823;1
Christophe Psyche;0,2;Centre-Back;Tromso Il;183746;28
Serigne Mor Mbaye;0,2;Goalkeeper;Kristiansund Bk;331549;30
Felix Winther;0,2;Central Midfield;Tromso Il;541594;7
Vegard Kongsro;0,2;Left-Back;Fk Bodo Glimt;466918;21
Sondre Auklend;0,2;Midfield;Viking Stavanger;581112;19
Japhet Sery Larsen;0,2;Centre-Back;Fk Bodo Glimt;403690;-
Simen Kvia-Egeskog;0,2;Left Winger;Viking Stavanger;893547;26
Fredrik Torsteinbo;0,2;Midfield;Viking Stavanger;180204;7
Ole Enersen;0,2;Left Winger;Stromsgodset If;896460;84
Bjorn Martin Kristensen;0,2;Centre-Forward;Aalesunds Fk;877339;29
Casper Oyvann;0,2;Centre-Back;Tromso Il;595594;20
Alex Craninx;0,2;Goalkeeper;Molde Fk;208512;12
Lars Christopher Vilsvik;0,2;Right-Back;Stromsgodset If;41997;26
Ask Tjaerandsen-Skau;0,2;Central Midfield;Fk Bodo Glimt;627193;37
Brage Skaret;0,2;Centre-Back;Valerenga Fotball;539662;3
Jasse Tuominen;0,2;Centre-Forward;Tromso Il;274749;15
Jeppe Moe;0,2;Left-Back;Aalesunds Fk;312595;3
Mai Traore;0,2;Forward;Viking Stavanger;494933;24
Nikolai Hopland;0,2;Centre-Back;Aalesunds Fk;894050;18
Sander Tangvik;0,2;Goalkeeper;Rosenborg Bk;549378;24
Joachim Thomassen;0,2;Left-Back;Sarpsborg 08 Ff;73336;16
Dylan Mboumbouni;0,2;Centre-Back;Fk Jerv;353396;4
Joachim Soltvedt;0,2;Left-Back;Sarpsborg 08 Ff;326875;17
Martin Hoyland;0,2;Midfield;Sarpsborg 08 Ff;376648;6
Philip Slordahl;0,2;Centre-Back;Lillestrom Sk;671830;22
Guillermo Molins;0,2;Centre-Forward;Sarpsborg 08 Ff;51457;8
Herman Johan Haugen;0,2;Midfield;Viking Stavanger;674288;2
Tomas Rataj;0,175;Centre-Forward;Fk Bodo Glimt;728678;29
Julian Dunn;0,175;Centre-Back;Hamarkameratene;494823;5
Marius Alm;0,15;Centre-Back;Kristiansund Bk;446249;32
Daniel Hakans;0,15;Left Winger;Fk Jerv;448284;25
Johan Bakke;0,15;Defensive Midfield;Molde Fk;712880;24
Ernest Boahene;0,15;Right-Back;Stromsgodset If;709445;18
Zyen Jones;0,15;Left Winger;Tromso Il;562380;60
Marcus Pedersen;0,15;Centre-Forward;Hamarkameratene;41609;19
Keanin Ayer Boya;0,15;Midfield;Sandefjord Fotball;605051;23
Hugo Keto;0,15;Goalkeeper;Sandefjord Fotball;320053;12
Henrik Bredeli;0,15;Centre-Back;Fk Jerv;333015;22
Amin Nouri;0,15;Left-Back;Hamarkameratene;89647;4
Kristall Mani Ingason;0,125;Striker;Rosenborg Bk;490971;80
Maximilian Mortensen Balatoni;0,1;Centre-Back;Lillestrom Sk;923537;34
Ulrik Syversen;0,1;Midfielder;Aalesunds Fk;619659;38
Daniel Johan Skaarud;0,1;Left Winger;Lillestrom Sk;1007809;44
Jarik Sundling;0,1;Goalkeeper;Sarpsborg 08 Ff;1031295;12
Jesper Johansen;0,1;Midfielder;Sarpsborg 08 Ff;260712;73
Ibrahim Cisse;0,1;Midfielder;Lillestrom Sk;1062376;27
Jorgen Horn;0,1;Centre-Back;Sarpsborg 08 Ff;37333;3
Iver Krogh Hagen;0,1;Midfielder;Aalesunds Fk;1094139;31
Tor Erik Larsen;0,1;Goalkeeper;Aalesunds Fk;526434;26
Didrik Hafstad;0,1;Centre-Forward;Tromso Il;1032161;29
Elias Kringberg Haug;0,1;Centre-Back;Sarpsborg 08 Ff;923525;2
Andreas Stensrud;0,1;Centre-Forward;Valerenga Fotball;903555;35
Aridon Racaj;0,1;Centre-Forward;Sarpsborg 08 Ff;943128;74
Aleksander Hammer Kjelsen;0,1;Centre-Back;Valerenga Fotball;903556;31
Simen Vidtun Nilsen;0,1;Goalkeeper;Sarpsborg 08 Ff;736962;1
Elias Aarflot;0,1;Centre-Forward;Tromso Il;1020187;18
Josef Brian Baccay;0,1;Left-Back;Odds Bk;528653;3
Eivind Stromsheim Kolve;0,1;Midfield;Aalesunds Fk;1094140;40
Henrik Andreassen Olset;0,1;Midfield;Aalesunds Fk;1094141;41
Oskar Sivertsen;0,1;Centre-Forward;Kristiansund Bk;715510;37
Tobias Solheim Dahl;0,1;Midfielder;Rosenborg Bk;932960;-
