Players;Values;POS;Team;ID;Num
Manoubi Haddad;0,5;Left Winger;Quevilly Rouen Metropole;452165;10
Romain Philippoteaux;0,5;Midfield;Dijon Fco;255220;22
Florian Jozefzoon;0,5;Right Winger;Quevilly Rouen Metropole;124873;8
Driss Trichard;0,5;Left-Back;Usl Dunkerque;290595;22
Quentin Bernard;0,5;Left-Back;Aj Auxerre;98262;3
Xavier Kouassi;0,5;Centre-Back;Pau Fc;132587;4
Mathieu Debuchy;0,5;Centre-Back;Fc Valenciennes;27306;26
Kevin Rocheteau;0,5;Left Winger;Usl Dunkerque;281614;9
Malik Tchokounte;0,5;Forward;Usl Dunkerque;412085;18
Idriss Saadi;0,5;Centre-Forward;Sc Bastia;111057;19
Lucas Dias;0,5;Goalkeeper;Nimes Olympique;476079;16
Scotty Sadzoute;0,5;Left-Back;Nimes Olympique;531338;3
Manuel Perez;0,5;Defensive Midfield;Grenoble Foot 38;166630;4
Anthony Belmonte;0,5;Central Midfield;Grenoble Foot 38;231916;8
Stephane Lambese;0,5;Right-Back;Quevilly Rouen Metropole;182876;22
Jeremy Vachoux;0,5;Goalkeeper;Usl Dunkerque;203770;1
Johann Obiang;0,5;Left-Back;Rodez Af;254358;23
Alex Gersbach;0,5;Left-Back;Grenoble Foot 38;331017;20
Alassane Diaby;0,5;Defensive Midfield;Quevilly Rouen Metropole;285376;4
Pablo Martinez;0,5;Centre-Back;Nimes Olympique;282900;4
Mathieu Michel;0,5;Goalkeeper;Chamois Niortais Fc;193142;1
Mathieu Gorgelin;0,5;Goalkeeper;Ac Le Havre;60543;1
Lorenzo Rajot;0,5;Central Midfield;Rodez Af;509044;8
Damon Bansais;0,5;Right-Back;Quevilly Rouen Metropole;469662;27
Pierre Bardy;0,5;Centre-Back;Rodez Af;525108;4
Andreas Hountondji;0,5;Centre-Forward;Sm Caen;704155;20
Cyril Mandouki;0,5;Defensive Midfield;Paris Fc;412086;14
Lamine Diaby-Fadiga;0,5;Centre-Forward;Paris Fc;495669;9
Lucas Deaux;0,5;Defensive Midfield;Dijon Fco;57372;12
Adama Niane;0,5;Centre-Forward;Fc Sochaux Montbeliard;253842;-
Joris Correa;0,5;Centre-Forward;Grenoble Foot 38;303406;26
Abdelwahed Wahib;0,5;Left-Back;Ac Le Havre;593479;2
Thomas Fontaine;0,5;Centre-Back;As Nancy Lorraine;80036;20
Killian Corredor;0,5;Centre-Forward;Rodez Af;853491;12
Vinni Triboulet;0,5;Centre-Forward;As Nancy Lorraine;637850;21
Mamadou Thiam;0,5;Centre-Forward;As Nancy Lorraine;368624;10
