Players;Values;POS;Team;ID;Num
Fabio Lucioni;0,6;Centre-Back;Us Lecce;160561;5
Jhon Chancellor;0,6;Centre-Back;Brescia Calcio;213614;-
Gabriele Gori;0,6;Centre-Forward;Cosenza Calcio;315859;9
Musa Juwara;0,6;Left Winger;Fc Crotone;562030;-
Giulio Donati;0,6;Right-Back;Ac Monza;88684;2
Pasquale Schiattarella;0,6;Defensive Midfield;Parma Calcio 1913;56762;21
Lukasz Teodorczyk;0,6;Centre-Forward;Lr Vicenza Virtus;157849;91
Samuele Vignato;0,6;Midfield;Ac Monza;650966;80
Rodney Kongolo;0,6;Central Midfield;Cosenza Calcio;264748;36
Andrea Hristov;0,6;Centre-Back;Cosenza Calcio;415520;55
Luca Strizzolo;0,6;Centre-Forward;Us Cremonese;155802;11
Manuel Marras;0,6;Right Winger;Fc Crotone;198128;17
Lorenco Simic;0,6;Centre-Back;Us Lecce;226093;6
Leandro Chichizola;0,6;Goalkeeper;Ac Perugia Calcio;95736;22
Samuel Di Carmine;0,6;Centre-Forward;Us Cremonese;45389;29
Christian D'Urso;0,55;Midfield;Ac Perugia Calcio;340444;18
Giovanni Crociata;0,55;Central Midfield;Spal;291400;7
Luca Magnino;0,5;Central Midfield;Pordenone Calcio;297444;-
Andrea Cagnano;0,5;Left-Back;Como 1907;418884;33
Nikolas Ioannou;0,5;Left-Back;Como 1907;265033;44
Emmanuel Gyabuaa;0,5;Central Midfield;Ac Perugia Calcio;432089;4
Martin Turk;0,5;Goalkeeper;Parma Calcio 1913;700643;22
Giuseppe Cuomo;0,5;Centre-Back;Fc Crotone;365565;3
Camillo Ciano;0,5;Centre-Forward;Frosinone Calcio;61511;28
Tommaso Mancini;0,5;Centre-Forward;Lr Vicenza Virtus;659416;39
Hamza El Kaouakibi;0,5;Right-Back;Pordenone Calcio;395089;2
Theophilus Awua;0,5;Central Midfield;Fc Crotone;427576;86
Vladimir Golemic;0,5;Centre-Back;Fc Crotone;169841;5
David Schnegg;0,5;Left-Back;Fc Crotone;378260;16
