Players;Values;POS;Team;ID;Num
Dominik Kovacs;0,1;Midfield;Gyirmot Fc Gy%C5%91R;831724;20
Mark Gyetvan;0,1;Goalkeeper;Budapest Honved Fc;933305;-
Patrik Lazar;0,1;Centre-Back;Gyirmot Fc Gy%C5%91R;162911;90
Krisztian Lisztes;0,1;Midfield;Ferencvaros Budapest;933217;-
Benedek Barkoczi;0,1;Forward;Mtk Budapest;933238;-
Levente Bosz;0,1;Goalkeeper;Mez%C5%91Kovesd Zsory Fc;368548;13
Patrik Nyari;0,1;Midfield;Mol Fehervar Fc;501161;-
Zsombor Kalnoki-Kis;0,1;Forward;Ujpest Fc;937154;-
Tibor Szabo;0,1;Centre-Back;Budapest Honved Fc;933205;-
Peter Fodor;0,1;Right-Back;Mol Fehervar Fc;884978;-
Oliver Dinnyes;0,1;Midfield;Mol Fehervar Fc;818371;-
Gyorgy Varga;0,1;Right Winger;Ujpest Fc;830912;-
Bence Kovacs;0,1;Midfield;Mol Fehervar Fc;884979;-
Barna Benczenleitner;0,1;Left-Back;Budapest Honved Fc;715952;-
Tamas Toth;0,1;Forward;Mol Fehervar Fc;875018;-
Balazs Feledy;0,1;Left-Back;Budapest Honved Fc;979123;-
Levente Schranko;0,1;Goalkeeper;Budapest Honved Fc;722369;-
Mark Konczey;0,1;Right-Back;Ferencvaros Budapest;664869;-
Gergo Ominger;0,1;Central Midfield;Puskas Akademia Fc;543781;-
Barnabas Feher;0,1;Forward;Zalaegerszegi Te Fc;1045188;78
Nikita Gonchar;0,1;Centre-Forward;Kisvarda Fc;948867;-
Csongor Papp;0,1;Midfield;Zalaegerszegi Te Fc;933236;-
Noel Keresztes;0,1;Midfield;Budapest Honved Fc;648896;-
Gergo Gyurkits;0,1;Central Midfield;Paksi Fc;818145;18
Tamas Szucs;0,1;Midfield;Budapest Honved Fc;933240;-
Gergo Irimias;0,1;Midfield;Budapest Honved Fc;501177;-
Daniel Bode;0,1;Forward;Paksi Fc;93492;13
Tamas Hamori;0,1;Goalkeeper;Ujpest Fc;730466;-
Gabor Vas;0,1;Defensive Midfield;Paksi Fc;751176;12
Barnabas Kecskes;0,1;Goalkeeper;Gyirmot Fc Gy%C5%91R;813854;-
Zalan Kerezsi;0,1;Left Winger;Budapest Honved Fc;831677;84
Milan Szekszardi;0,1;Centre-Back;Paksi Fc;984270;-
Clinton Osei;0,1;Centre-Forward;Mtk Budapest;825086;-
Zden Pereganets;0,1;Goalkeeper;Kisvarda Fc;983471;-
Peter Kralik;0,1;Centre-Back;Kisvarda Fc;981665;-
Mykhaylo Gotra;0,1;Goalkeeper;Kisvarda Fc;595372;99
Artur Horvath;0,1;Midfield;Mtk Budapest;720941;-
Norbert Kundrak;0,1;Forward;Debreceni Vsc;343001;65
Szabolcs Mergl;0,1;Goalkeeper;Ferencvaros Budapest;648889;-
Peter Szakaly;0,1;Midfield;Ujpest Fc;74599;55
Martin Dala;0,1;Goalkeeper;Mol Fehervar Fc;721670;-
Yaroslav Gelesh;0,1;Centre-Forward;Kisvarda Fc;989195;-
Zsolt Gevay;0,1;Centre-Back;Paksi Fc;118353;3
Akos Debreceni;0,1;Centre-Back;Paksi Fc;748929;-
Patrik Eckl;0,1;Centre-Back;Ujpest Fc;830955;-
Botond Zahuczky;0,1;Central Midfield;Debreceni Vsc;966257;-
Alex Markovic;0,1;Centre-Back;Mtk Budapest;672831;-
Szabolcs Sipos;0,1;Defensive Midfield;Debreceni Vsc;721673;-
Jan Maruscsak;0,1;Midfield;Debreceni Vsc;953793;-
Marko Nikolic;0,1;Centre-Back;Debreceni Vsc;529543;6
Mihael Rebernik;0,075;Right-Back;Zalaegerszegi Te Fc;317503;72
Danylo Ryabenko;0,075;Goalkeeper;Mez%C5%91Kovesd Zsory Fc;550137;33
Peter Beke;0,075;Centre-Forward;Zalaegerszegi Te Fc;501178;-
Laszlo Papp;0,075;Left-Back;Zalaegerszegi Te Fc;536800;24
Balazs Racz;0,075;Forward;Debreceni Vsc;959723;28
Attila Szujo;0,075;Centre-Back;Debreceni Vsc;720980;18
Lorant Sebestyen;0,075;Centre-Back;Zalaegerszegi Te Fc;689746;-
Attila Berla;0,075;Goalkeeper;Budapest Honved Fc;439345;-
Kaka Godwords;0,075;Right-Back;Mtk Budapest;917838;-
Daniel Nemeth;0,075;Forward;Zalaegerszegi Te Fc;720983;-
Bendeguz Farkas;0,075;Centre-Back;Puskas Akademia Fc;648892;88
Henrik Kirjak;0,075;Left-Back;Gyirmot Fc Gy%C5%91R;522984;99
Andrija Drljo;0,075;Right Winger;Mtk Budapest;614421;-
Gergo Major;0,075;Right-Back;Puskas Akademia Fc;496995;-
Abdoulaye Yahaya;0,075;Right Winger;Ujpest Fc;779309;19
Levente Szor;0,075;Midfield;Kisvarda Fc;521360;70
Adam Mayer;0,075;Centre-Forward;Gyirmot Fc Gy%C5%91R;672823;50
Vasyl Khimich;0,05;Right Winger;Kisvarda Fc;785597;17
Bence Kocse;0,05;Goalkeeper;Zalaegerszegi Te Fc;690032;46
Barnabas Simon;0,05;Goalkeeper;Paksi Fc;796234;25
Mark Mucsanyi;0,05;Forward;Ujpest Fc;820799;-
David Kulcsar;0,05;Right-Back;Paksi Fc;98501;-
Ivan Lovric;0,05;Centre-Back;Budapest Honved Fc;86128;25
Mate Kovacs;0,05;Midfield;Mtk Budapest;566159;-
Kyrylo Yanitskyi;0,05;Central Midfield;Puskas Akademia Fc;965847;35
Gellert Duzs;0,05;Goalkeeper;Budapest Honved Fc;830304;98
Tomas Tujvel;0,05;Goalkeeper;Budapest Honved Fc;74952;83
Gergo Gyonyoru;0,05;Midfield;Debreceni Vsc;654537;15
Csanad Feher;0,05;Centre-Back;Ujpest Fc;830908;3
Adrian Csenterics;0,05;Goalkeeper;Mtk Budapest;914198;12
Mark Nemeth;0,05;Goalkeeper;Kisvarda Fc;546417;-
Zoltan Tomori;0,05;Goalkeeper;Ujpest Fc;476087;34
Milan Papp;0,025;Centre-Back;Mol Fehervar Fc;791122;-
Zsombor Gruber;0,025;Centre-Forward;Puskas Akademia Fc;648895;-
Peter Ivancsics;0,025;Goalkeeper;Gyirmot Fc Gy%C5%91R;806897;1
