Players;Values;POS;Team;ID;Num
Dirk Carlson;0,4;Centre-Back;Fc Erzgebirge Aue;341530;3
Paul Will;0,4;Defensive Midfield;Sg Dynamo Dresden;356640;28
Philipp Ochs;0,4;Left Winger;Hannover 96;207592;-
Yassin Ben Balla;0,35;Defensive Midfield;Fc Ingolstadt 04;391379;28
Charlison Benschop;0,35;Centre-Forward;Sv Sandhausen;66783;-
Jamil Siebert;0,35;Centre-Back;Fortuna Dusseldorf;604113;-
Oumar Diakhite;0,35;Centre-Back;Sv Sandhausen;265136;25
Fatih Kaya;0,35;Centre-Forward;Fc Ingolstadt 04;368825;9
Tim Oberdorf;0,35;Centre-Back;Fortuna Dusseldorf;358906;15
Marvin Cuni;0,35;Centre-Forward;Sc Paderborn 07;453864;27
Maximilian Rohr;0,35;Centre-Back;Hamburger Sv;440386;41
Thomas Meissner;0,35;Centre-Back;Fc Hansa Rostock;72505;25
Aygun Yildirim;0,35;Right Winger;Ssv Jahn Regensburg;300334;18
Ryan Malone;0,35;Centre-Back;Fc Hansa Rostock;373178;16
Philipp Sander;0,35;Central Midfield;Holstein Kiel;388409;16
Lucas Cueto;0,35;Left Winger;Karlsruher Sc;232376;17
Omar Sijaric;0,35;Right Winger;Fc Erzgebirge Aue;522263;19
Kaan Caliskaner;0,35;Centre-Forward;Ssv Jahn Regensburg;561647;10
Tobias Schrock;0,35;Midfield;Fc Ingolstadt 04;130437;21
Frank Ronstadt;0,35;Right-Back;Sv Darmstadt 98;270027;17
Prince Osei Owusu;0,35;Centre-Forward;Sc Paderborn 07;207593;-
Nik Omladic;0,35;Right Winger;Fc Hansa Rostock;75665;21
Panagiotis Vlachodimos;0,35;Left Winger;Sg Dynamo Dresden;83700;7
Frederic Ananou;0,35;Right-Back;Sc Paderborn 07;240263;3
Kelvin Ofori;0,35;Midfield;Sc Paderborn 07;687035;14
Streli Mamba;0,35;Centre-Forward;Fc Hansa Rostock;161060;11
Robin Meissner;0,35;Forward;Fc Hansa Rostock;326346;19
Anas Ouahim;0,35;Midfield;Sv Sandhausen;240889;-
