Players;Values;POS;Team;ID;Num
Ylldren Ibrahimaj;0,5;Right Winger;Ural Ekaterinburg;230845;-
Marko Dugandzic;0,5;Centre-Forward;Fk Sochi;225961;-
Vladislav Yakovlev;0,5;Centre-Forward;Zska Moskau;646896;46
Mikhail Kostyukov;0,5;Right Winger;Rubin Kazan;275159;14
Aleksey Gritsaenko;0,5;Centre-Back;Rubin Kazan;379634;-
Vyacheslav Krotov;0,5;Centre-Forward;Fk Ufa;187460;57
Sergey Volkov;0,5;Right-Back;Fk Krasnodar;520060;82
German Onugkha;0,5;Centre-Forward;Rubin Kazan;568318;10
Nikolay Zabolotnyi;0,5;Goalkeeper;Fk Sochi;55439;12
Dmitriy Vorobyev;0,5;Centre-Forward;Fk Sochi;370287;7
Aleksey Kuznetsov;0,5;Goalkeeper;Fk Ufa;263932;-
Lechi Sadulaev;0,5;Midfield;Akhmat Grozny;623553;17
Anton Chichkan;0,5;Goalkeeper;Fk Ufa;345408;32
Georgiy Zotov;0,5;Right-Back;Rubin Kazan;113235;31
Pavel Karasev;0,5;Defensive Midfield;Fk Nizhny Novgorod;185028;77
Egor Teslenko;0,5;Centre-Back;Rubin Kazan;584231;2
Aleksandr Yushin;0,5;Left Winger;Ural Ekaterinburg;285064;7
Sergey Bozhin;0,5;Centre-Back;Krylya Sovetov Samara;265282;47
Albert Sharipov;0,5;Central Midfield;Fk Nizhny Novgorod;304617;37
Pavel Mamaev;0,5;Central Midfield;Fk Rostov;38802;-
Danila Emeljanov;0,5;Central Midfield;Fk Ufa;480424;8
Erving Botaka;0,5;Centre-Back;Fk Ufa;448880;15
Vadim Karpov;0,5;Centre-Back;Zska Moskau;518261;-
Vitaliy Lystsov;0,5;Centre-Back;Akhmat Grozny;207519;5
Aleksandr Selyava;0,5;Defensive Midfield;Fk Rostov;187532;38
Aleksandr Martynovich;0,5;Centre-Back;Fk Krasnodar;59352;4
Daniil Denisov;0,5;Right-Back;Spartak Moskau;649303;97
Giorgi Shelia;0,5;Goalkeeper;Akhmat Grozny;58971;88
Arshak Koryan;0,5;Right Winger;Fk Khimki;214252;-
Aleksandr Kovalenko;0,5;Central Midfield;Krylya Sovetov Samara;811544;14
Aleksandr Sapeta;0,5;Central Midfield;Fk Nizhny Novgorod;89589;-
Richlord Ennin;0,5;Centre-Forward;Fk Nizhny Novgorod;442319;7
Azer Aliyev;0,5;Midfield;Fk Ufa;230929;-
Ruslan Fishchenko;0,5;Defensive Midfield;Fk Ufa;535968;6
Artem Golubev;0,5;Defensive Midfield;Fk Ufa;375663;22
Ilya Berkovskiy;0,5;Midfield;Fk Nizhny Novgorod;532574;88
Aleksandr Dolgov;0,45;Centre-Forward;Fk Khimki;515506;10
Kirill Kolesnichenko;0,45;Left Winger;Ural Ekaterinburg;366751;24
Senin Sebai;0,45;Centre-Forward;Akhmat Grozny;332554;18
Dmitriy Markitesov;0,45;Central Midfield;Spartak Moskau;430489;-
Gia Grigalava;0,45;Centre-Back;Fk Khimki;52089;88
Lars Olden Larsen;0,4;Left Winger;Fk Nizhny Novgorod;432682;-
Artem Arkhipov;0,4;Centre-Forward;Akhmat Grozny;524826;68
Artem Mamin;0,4;Centre-Back;Ural Ekaterinburg;282630;29
Roman Emeljanov;0,4;Defensive Midfield;Ural Ekaterinburg;103950;8
Aleksey Gorodovoy;0,4;Goalkeeper;Rubin Kazan;288559;-
Daniil Odoevskiy;0,4;Goalkeeper;Zenit St Petersburg;555135;71
Danila Khotulev;0,4;Centre-Back;Zenit St Petersburg;529870;-
Egor Ushakov;0,4;Right Winger;Zska Moskau;703581;41
Vladislav Panteleev;0,4;Midfield;Arsenal Tula;260681;21
Nikita Burmistrov;0,4;Right Winger;Fk Sochi;49676;18
Ruslan Apekov;0,4;Left Winger;Fk Krasnodar;600312;92
Idris Umaev;0,4;Centre-Forward;Akhmat Grozny;495845;9
Fanil Sungatulin;0,4;Defensive Midfield;Spartak Moskau;431182;-
Aleksandr Putsko;0,4;Centre-Back;Akhmat Grozny;126337;55
Kamran Aliev;0,4;Striker;Fk Khimki;489815;-
Kirill Folmer;0,4;Central Midfield;Fk Rostov;485658;25
Vladislav Torop;0,4;Goalkeeper;Zska Moskau;555146;49
Egas Cacintura;0,4;Midfield;Fk Ufa;911400;23
Vyacheslav Yakimov;0,4;Defensive Midfield;Fk Krasnodar;645682;23
Marat Apshatsev;0,4;Central Midfield;Rubin Kazan;599046;18
Yaroslav Gladyshev;0,4;Centre-Forward;Dinamo Moskau;673114;91
Aleks Matsukatov;0,4;Central Midfield;Fk Krasnodar;312895;15
Moritz Bauer;0,4;Right-Back;Fk Ufa;159692;-
Yuri Zheleznov;0,4;Midfield;Ural Ekaterinburg;673998;14
Andrey Panyukov;0,4;Centre-Forward;Ural Ekaterinburg;181177;-
Artem Maksimenko;0,4;Right Winger;Ural Ekaterinburg;310132;-
Viktor Vasin;0,4;Centre-Back;Zska Moskau;60134;-
