pc1;pc2;pc3;pc4;pc5;pc6;pc7;pc8;pc9;pc10;cluster;Nombre
0,1278920601571853;-0,3161201707365818;-0,030258694357189208;-0,022472159701763823;-0,10257683635097059;-0,19399996199462674;-0,05781941070995856;-0,004256004782240433;-0,049335902494408106;-0,04414609614586571;3;Oier Zarraga Egana
0,2860995141985943;-0,407313151131897;-0,2197982888156306;-0,04870097147744756;0,06671716615796336;-0,059759609104421955;-0,0021294616012293276;-0,020792177590274484;0,024699797622275015;0,21194702612375496;3;Pere Pons
0,20318122647900905;-0,031932431507999404;-0,1730487553673974;-0,23582995022205122;-0,1850212651245671;-0,03354795093542551;-0,05782075113819458;-0,05003026696878664;-0,0508310244038428;0,2013243770625445;3;Toni Moya
0,5411420699604419;0,08749910030398349;-0,37384012132420674;0,3594362418924933;0,23695664127024316;0,03982388285199471;0,151735906791397;-0,19069663699814163;0,18543971316982671;0,1163453668228477;2;Randy Nteka
0,02823626186647494;-0,1899960523675903;-0,18241532968485583;0,0024254430231650664;-0,24726436670991425;0,001459237587546241;-0,07072249364187745;-0,026285741481141257;-0,02317189212824696;0,011831294875581681;3;T. Alarcón
-0,30606782725343534;-0,267413770496021;-0,08369675166151268;0,3073606692752027;0,09244096600194499;0,26258986566454845;-0,09590757477687198;-0,07764650201320866;-0,08912903940704435;0,11399109850173489;3;Yan Brice Eteki
0,2767423642902209;-0,37785113467217;-0,16939465308760257;-0,12028070786639267;-0,010705316128900536;-0,03190329631382209;-0,14469050099528608;-0,050676310146126134;0,09039294624882199;-0,12213150549864503;3;Vilhena
-0,40062964349692604;-0,28108836283993105;0,1400926853489292;0,020029057201019836;-0,020545884126064486;0,07837989308524217;0,009972088829591537;-0,06805751758250914;-0,09540320826193141;-0,02835112917386241;1;Ivan Jose Marcone
-0,34448233465147354;0,2174952059734454;0,1341014733713677;0,013617275059203767;0,2757777079819069;0,21412955863801245;0,053062843183365;-0,0016387814006749396;0,15406494405197893;0,03503086861044645;1;Eduardo Celmi Camavinga
-0,1994376480075974;0,769533783066024;0,4754359440561918;-0,11464747902583218;-0,21437259707064268;-0,20768744098496053;-0,04637346005060947;0,007929670072535169;-0,08666778572870515;-0,03799975713968654;1;Joshua Kimmich
-0,04274119730359164;0,42192065796001066;0,032842054098831286;0,2768879827266727;-0,02705421200978181;-0,05956994384443305;-0,022384264822567602;0,26509190571379815;0,02772782149267943;0,028904972771987402;1;L. Goretzka
0,12973453095547338;0,7211192811052777;0,222893137957553;-0,12590530423948007;-0,1758024808651164;0,019613985124228777;0,17393615357263614;0,1147790633738047;0,09492428605797529;-0,033637426769646456;2;Corentin Tolisso
