pc1;pc2;pc3;pc4;pc5;pc6;pc7;pc8;pc9;cluster;Nombre
-0,12443361338787806;0,3609702316487311;-0,4046131230830136;-0,1287271302084421;0,07010850969036317;0,19111711948363913;-0,009808524534783637;0,09392247231124837;-0,13979545614140668;2;Nikola Milenkovic
0,1697927480954939;-0,09047504638001798;-0,3065395909092291;-0,2384039732892977;0,0321638117858626;0,030429112054233837;0,011324212506251265;-0,217328955189698;0,062433223215057135;1;F. Tomori
-0,3186794780359017;0,1304418189055862;-0,16152152155619257;-0,07246402108756256;0,10658828184258153;0,2764948512217258;0,04525422955919833;-0,06381959965164714;0,053376653647487275;3;Matthijs de Ligt
0,02321225030187875;-0,14598589012962707;-0,31038511279068787;-0,1799625087973351;-0,018697281145322295;0,04863343742702524;-0,010185446781961698;0,14607297482220186;0,007249595894700422;1;Kalidou Koulibaly
-0,2876281904787962;-0,018820091580647628;-0,3123877865193931;-0,06700694034781843;0,0903510798551267;0,13512368884799067;-0,0012021309976541304;-0,002173001516565712;0,08261296279544586;3;Amir Kadri Rrahmani
0,298556128563436;-0,1764756854712487;-0,3830627208447914;-0,3361485683870881;0,04028290918162488;-0,10108445298261244;0,19080212727296178;-0,1449963856422526;0,14116520487421932;1;P. Kalulu
-0,09750064882140795;0,2002414678319578;-0,25653868171462924;0,08466577572098555;0,035486903069435395;0,05504493598464823;0,14080286082888246;-0,25495574628850715;0,014700599878664775;2;Stefan de Vrij
0,09050048275782985;-0,20855340725503907;-0,3252616575543432;0,05944150865796689;0,03708007442128189;0,3154308866186772;-0,008617007413834336;-0,02794394831865754;0,06759506030492413;1;Milan Skriniar
-0,10223289646390579;0,13186540508802896;-0,04338297340359058;0,09890604992972134;0,024896896615250887;0,11224784773993661;-0,08499441512810699;-0,04399839808719353;-0,05123281649099186;2;Giorgio Chiellini
-0,28136633828127744;-0,32758884278573874;-0,12862812090860468;0,03887112285194193;0,09470041202296355;0,11045146679547588;0,1230703450873006;0,004736168675437784;0,08008733798311995;3;Leonardo Bonucci
-0,3130506078383849;-0,09823587413072313;-0,2179393494988328;0,35601932033913875;0,04690443639205531;0,015593805569658654;-0,0051984767422599155;-0,014959505843820631;0,09533869550712207;3;Francesco Acerbi
0,36190511081798776;0,6029847578423894;-0,24766713068859345;-0,12037478034117424;0,0011588687045548764;-0,07234762979826871;-0,06801436163969984;-0,12322084225687834;-0,11555651795069795;2;J. Palomino
0,21483135117668678;-0,1994146027701826;-0,13057131713386463;-0,15374498514883467;0,1011262771581758;0,42891194176671366;-0,10589214121507765;0,0014677425268075552;-0,07587718285070988;1;Gianluca Mancini
0,37080997682533723;-0,7005876044185904;-0,31159205346505764;0,03693050725273265;-0,4153358950794464;0,2780656864667579;0,18381057316158983;-0,06448676076358947;0,17270602770691568;1;Federico Dimarco
-0,4303793686133307;0,02821565887209572;-0,16778433334075024;-0,28426024942125133;-0,015303716608959102;-0,01713800266032704;-0,12628339973221903;-0,02979982864729415;-0,10256625670364217;3;Chris Smalling
0,21460996808914956;-0,11309196617497254;-0,3520894237670243;-0,11994084132343175;-0,00021470992433968186;0,2545551046020014;-0,0680637926684883;0,034726570206273816;0,1201153068206991;1;Danilo D'Ambrosio
-0,08275473021859865;-0,10126847084934747;-0,19925889695496507;0,12301640761361961;0,16231322613492696;0,20649718876810105;0,03151703991595762;-0,05501108267391423;0,11275937938695801;3;Alessio Romagnoli
0,30451975479496185;0,01904564447407042;-0,20834173577773707;0,16182584128479;-0,20175325859386126;0,06685105690531634;0,0017210747219173017;0,06901057202896942;-0,17580941604692582;1;Rafael Toloi
0,6054521909806193;-0,15404585863191148;-0,1678561765695842;0,02855401131086112;0,181478345678065;0,11702776007871499;0,06689786175327511;-0,09242293543331132;-0,24281167807667053;1;Simon Thorup Kjaer
0,18602981911355415;-0,011198091640574403;-0,11930053144160288;0,11175738730233443;-0,020534089836767452;0,13726388391110658;-0,1830314754231056;-0,11123410860461212;0,09942440337122845;1;B. Djimsiti
0,0923618961795753;-0,13336519481919687;-0,14282741197572865;-0,018382946982919594;-0,004631838648491145;0,13475513451513357;-0,03077636024539199;-0,16810129234924567;-0,0679453790444523;1;R. Rodriguez
-0,1654780496370184;-0,09432220399983568;-0,09927060801037141;-0,05493508746965018;0,08471406019184922;-0,12407281084247034;0,005434545874527002;0,12452720949757723;0,05085493186034949;3;Omar Colley Daniel
-0,055711613045942486;-0,18885044036633142;-0,24021193614996791;0,2596063586401926;0,18409126167557577;-0,050488930461736595;-0,12083091581156548;-0,03392397604600032;-0,03918309134265205;3;Luiz Felipe
0,37194382002918236;0,14957266969258545;-0,19077140731885073;-0,09378543840576913;0,39980898226317957;0,20915895229015935;-0,039444215347351916;0,038054428728858995;-0,1204112584168431;1;Marash Kumbulla
0,23823732561771951;0,35043263518664625;-0,06983431809104486;-0,04660281709881842;0,28124606931216417;0,3032085528798807;0,009478483709410549;-0,23004282033315085;-0,007768562313571321;2;Merih Demiral
0,11399675088888747;0,044309861336277276;-0,43300837956057237;-0,01058335537085095;0,18815005552087266;0,017624725490772493;0,035781370996474986;-0,0037342445329854408;-0,015227051774642772;1;Igor
0,1985357541753807;0,4314346842416722;0,0036883427832903734;0,306843455476414;0,1433789762563692;-0,034646968736509715;0,09255948352380512;-0,057945908543088794;-0,11623856994091071;2;Koray Gunter
-0,1821753655001716;-0,3820057924089714;-0,2331009654200846;-0,0014539377617215081;0,5694377299438849;-0,022886586487667167;0,28602916395446515;0,28609255569550923;0,13743989842594967;3;Daniele Rugani
-0,2198871693532274;-0,07135808455090774;0,14241955091334188;-0,018702865440548198;-0,10027979020285356;0,17944656885784743;-0,135438443082671;0,07334928700637652;0,007931322860836778;3;Federico Fazio
-0,124829640082069;0,4150880542561274;0,1639882150149145;-0,27895059157885144;0,17853645550983846;-0,1251530744768649;-0,05108698318908845;-0,03386457770102657;-0,05600011787900472;2;Mattia Bani
0,39972369862084023;0,10870618489854784;0,05457592088847868;0,050318776335077;0,18459939128571057;0,02804253161187825;-0,03009978726617364;-0,019607642854001003;-0,01457431115985289;1;Nicolo Casale
-0,07888128177957043;-0,02732532789840776;-0,29142027627084527;0,016094671042721914;0,19822818345938975;-0,1094110692106458;0,14011301111664143;0,13997170665130312;-0,034314260607137964;3;V. Chiricheş
-0,15971502481123376;-0,21448595909076892;-0,03715224008527073;0,1287824676983153;-0,2693339587129351;-0,0025061562753333254;0,09465453972515778;-0,07581247970738023;-0,18051312825811916;3;Maya Yoshida
0,10798677585562283;0,19472822481665897;0,1350013137418113;-0,3345594701768114;-0,3516091266816174;0,17236803435950837;0,344807425377753;0,19357343084397133;-0,12010688584059406;2;Giorgio Altare
